"row ID","REVENUE_VOICE_oct","REVENUE_GPRS_oct","REVENUE_SMS_oct","REVENUE_VAS_oct","VOLUME_MIN_oct","VOLUME_NO_oct","VOLUME_MIN_country_X_oct","VOLUME_NO_country_X_oct","VOLUME_MIN_country_Y_oct","VOLUME_NO_country_Y_oct","VOLUME_MIN_Neighbou_octr","VOLUME_NO_Neighbour_oct","VOLUME_MIN_West_Europe_oct","VOLUME_NO_West_Europe_oct","VOLUME_MIN_East_Europe_oct","VOLUME_NO_East_Europe_oct","VOLUME_MIN_OTHERDEST_oct","VOLUME_NO_OTHERDEST_oct","NO_SMS_OTHERDEST_oct","NO_GPRS_OTHERDEST_oct","VOLUME_MIN_COMPETITION_oct","VOLUME_NO_COMPETITION_oct","NO_SMS_COMPETITION_oct","NO_GPRS_COMPETITION_oct","NO_ROAMING_oct","SCORE_ID","AGE","GENDER","REVENUE_AMOUNT_oct","NUM_OF_RECHARGE_oct","CHURN","Prediction (DecTree)"
"8254",440,0,0,0,12.36,24,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.51,12,0,0,0,80,50,"M",309.4614,,"0","0"
"8256",61,0,10,0,1.44,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,,25,"M",70.6,,"0","0"
"8260",250,0,170,0,10.47,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,10,0,0.56,3,0,0,0,80,67,"M",185.3903,,"0","0"
"8261",0,0,34,0,0.04,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,80,44,"M",17.0,1,"0","0"
"8262",547,0,0,0,13.68,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,9.85,10,0,0,0,80,71,"M",105.05,,"0","0"
"8265",2806,0,119,0,120.47,98,0,1,0.0,0,0.77,1,0,0,0,0,0.0,0,7,0,21.5,32,0,0,0,80,67,"F",1219.025,1,"0","0"
"8267",430,0,140,0,9.74,41,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,20,0,0.17,1,0,0,0,80,50,"M",179.0,,"0","0"
"8269",371,0,0,0,15.59,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.37,1,0,0,0,,42,"M",371.1,,"0","0"
"8271",525,0,0,0,16.75,22,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.25,3,0,0,0,80,45,"F",210.8895,,"0","0"
"8274",1079,0,17,0,28.69,101,9,4,0.0,0,9.47,4,0,0,0,0,0.0,0,1,83,2.38,4,0,0,0,,46,"M",1095.9,1,"1","0"
"8277",236,0,0,5,7.35,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.08,1,0,0,0,80,42,"M",87.97,,"0","0"
"8281",853,0,34,0,18.94,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,8.58,7,0,0,0,80,43,"F",169.95,,"0","0"
"8282",171,108,0,0,3.83,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,13,0.52,1,0,0,0,80,27,"M",158.7612,1,"0","0"
"8287",55,0,51,0,1.29,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.12,1,0,0,0,80,35,"M",37.95,1,"0","0"
"8288",1898,0,85,0,45.06,34,0,1,0.0,0,0.23,1,0,0,0,0,0.0,0,4,0,7.3,4,0,0,0,80,57,"M",165.06,,"0","0"
"8289",181,0,0,0,5.75,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.72,1,0,0,0,80,41,"M",109.76,1,"0","0"
"8290",9,0,0,0,0.04,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,,49,"M",9.0,,"0","0"
"8292",854,0,0,0,24.16,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,6.1,11,0,0,0,80,34,"M",479.6,2,"0","0"
"8295",93,0,0,0,2.66,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,45,"M",75.3,,"0","0"
"8296",588,0,0,0,17.69,31,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,18,0.77,1,0,0,0,80,40,"M",212.85,,"0","0"
"8298",136,0,153,0,2.34,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,9,0,0.0,0,0,0,0,80,33,"F",221.85,,"0","0"
"8305",1322,0,204,0,47.18,55,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,12,0,3.8,6,0,0,0,80,35,"M",497.4269,1,"0","0"
"8313",14,0,85,0,0.12,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,0.0,0,0,0,0,80,45,"M",7.35,,"0","0"
"8314",0,0,50,0,0.05,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,,36,"M",50.4,,"0","0"
"8317",181,0,34,13,4.5,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,4.38,4,0,0,0,80,49,"F",74.0,,"0","0"
"8320",30,0,0,0,0.33,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,41,"M",30.0,,"0","0"
"8323",691,0,0,0,18.87,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.55,4,0,0,0,80,39,"M",62.9779,,"0","0"
"8324",277,0,0,0,8.13,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,67,"F",109.45,,"0","0"
"8325",112,0,0,0,3.35,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.9,1,0,0,0,80,50,"M",15.68,1,"0","0"
"8326",235,0,170,0,6.14,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,10,0,0.33,2,0,0,0,80,26,"F",195.7,,"0","0"
"8329",320,0,0,0,8.74,15,0,0,0.0,0,0.02,1,0,0,0,0,0.0,0,0,0,2.83,3,0,0,1,80,48,"F",284.625,1,"0","0"
"8335",18,0,0,5,0.41,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.38,1,0,0,0,80,21,"M",5.0,,"0","0"
"8336",425,0,0,0,15.34,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,65,"M",241.7299,1,"0","0"
"8342",637,0,0,0,22.89,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.3,4,0,0,0,70,36,"M",386.5746,,"0","0"
"8344",350,0,17,0,12.86,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,3.27,2,0,0,0,80,52,"M",367.3537,1,"0","0"
"8345",127,0,17,0,4.63,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,38,"M",78.6941,,"0","0"
"8347",191,0,0,3,5.02,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.07,1,0,0,0,70,43,"M",176.3,1,"0","0"
"8350",246,0,68,0,6.35,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.72,1,0,0,0,80,38,"M",21.56,,"0","0"
"8352",1073,0,0,0,39.34,23,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,17.1,9,0,0,0,80,32,"M",605.4708,1,"0","0"
"8353",12,0,0,0,0.42,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,23,"M",12.25,1,"0","0"
"8354",133,0,34,0,2.63,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,2.59,5,0,0,0,80,46,"M",33.5,,"0","0"
"8357",429,0,0,0,11.9,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.38,2,0,0,0,80,38,"M",297.4882,1,"0","0"
"8359",66,0,0,0,0.82,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,47,"M",66.0,,"0","0"
"8362",25,0,0,60,232.3,24,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,42,"M",85.2,,"1","1"
"8367",453,0,0,0,13.44,31,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.87,13,0,0,0,80,39,"M",392.9381,1,"0","0"
"8370",18,0,0,0,0.18,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,59,"M",7.35,1,"0","0"
"8377",83,0,0,0,0.59,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.17,3,0,0,0,80,22,"F",16.5,,"0","0"
"8378",33,0,0,0,0.4,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,41,"M",33.0,,"0","0"
"8379",117,0,0,0,2.94,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,54,"M",63.21,,"0","0"
"8381",33,0,0,0,0.78,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.78,3,0,0,0,80,79,"F",18.5483,,"0","0"
"8383",363,0,34,0,11.67,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,8.8,10,0,0,0,80,37,"M",242.1716,,"0","0"
"8385",475,0,34,0,12.88,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,6.95,12,0,0,0,80,48,"M",185.7016,,"0","0"
"8387",356,53,102,3,9.53,112,0,1,0.0,0,0.45,1,0,0,0,0,0.0,0,6,92,1.1,2,0,0,0,,20,"M",118.5,,"0","0"
"8388",445,0,68,0,8.15,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,4.0,7,0,0,0,80,54,"F",248.2316,,"0","0"
"8389",962,0,17,17,32.92,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,13.55,12,0,0,0,80,48,"F",327.7882,,"0","0"
"8394",1303,0,119,0,40.04,38,0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,7,0,5.79,5,0,0,0,80,42,"M",511.9657,1,"0","0"
"8396",2714,877,0,0,78.74,113,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,26,10.67,10,0,0,0,70,47,"M",1610.0557,,"0","0"
"8398",628,0,0,0,11.44,33,0,0,0.0,0,0.0,0,1,3,0,0,0.0,0,0,0,5.3,15,0,0,0,80,58,"F",197.1665,,"0","0"
"8401",874,0,0,0,23.2,31,0,0,0.0,0,0.0,0,0,0,0,0,0.62,1,0,0,17.35,22,0,0,1,80,31,"M",537.5829,,"0","0"
"8402",116,0,0,0,3.01,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.05,3,0,0,0,80,25,"M",8.33,,"0","0"
"8405",115,0,0,0,2.6,7,0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,,68,"M",45.39,,"0","0"
"8406",325,0,30,0,3.61,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,3.27,9,0,0,0,,37,"M",79.5,,"0","0"
"8412",409,0,34,0,14.22,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,1.35,1,0,0,0,80,36,"F",401.9132,1,"0","0"
"8413",417,0,0,0,9.86,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.17,1,0,0,0,80,47,"M",249.7,,"0","0"
"8418",344,0,0,0,9.29,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,8.05,3,0,0,0,80,28,"F",343.65,1,"0","0"
"8421",1121,0,153,0,27.87,49,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,9,0,12.8,14,0,0,0,80,45,"M",558.2,1,"0","0"
"8430",266,0,10,0,8.6,31,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,22,0,0.75,3,0,0,0,,66,"F",124.6,,"0","0"
"8432",383,0,595,0,7.01,47,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,35,0,1.78,3,0,0,0,80,52,"M",233.91,,"0","0"
"8433",177,10,119,0,4.29,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,3,0.02,1,0,0,0,80,21,"F",200.4,,"0","0"
"8436",66,53,0,0,1.14,32,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,28,0.0,0,0,0,0,80,20,"M",129.8,,"0","1"
"8442",160,0,170,0,3.11,19,0,0,0.62,1,0.62,1,0,0,0,0,0.0,0,10,0,0.0,0,0,0,0,80,46,"M",269.3,1,"0","0"
"8445",151,0,34,0,1.65,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,80,22,"M",100.0,,"0","0"
"8449",114,0,136,0,3.02,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,8,0,0.73,1,0,0,0,80,42,"M",67.3366,,"0","0"
"8450",544,0,51,0,10.05,32,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,4.1,14,0,0,0,80,46,"F",218.25,1,"0","0"
"8451",70,396,119,0,2.65,152,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,138,0.05,2,0,0,0,,50,"M",92.75,,"0","0"
"8455",449,0,68,0,12.06,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,4,11.25,8,0,0,0,80,47,"M",259.0,1,"0","0"
"8459",831,0,51,0,16.42,26,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,6.9,8,0,0,0,80,59,"M",539.115,,"0","0"
"8464",1033,0,50,0,352.19,53,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,9.47,7,0,0,0,80,22,"F",368.5,,"0","0"
"8469",760,0,289,0,92.98,70,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,17,15,10.03,12,0,0,0,,21,"M",326.0,1,"0","0"
"8470",281,0,68,0,7.0,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,6.03,13,0,0,0,80,59,"F",49.6616,,"0","0"
"8474",1451,0,0,0,23.25,31,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,7.48,13,0,0,0,80,31,"M",646.62,,"0","0"
"8475",657,0,0,0,35.18,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,61,"M",285.1733,,"0","0"
"8476",789,0,187,0,11.72,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,11,0,4.25,6,0,0,0,80,42,"F",100.76,,"0","0"
"8477",2499,0,0,0,58.41,31,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,41.15,21,0,0,0,70,55,"M",1145.4,1,"0","0"
"8479",208,0,0,0,3.62,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.53,2,0,0,0,80,78,"F",72.9749,,"0","0"
"8481",931,0,110,0,23.53,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,10,0,0.88,4,0,0,0,80,30,"M",1005.2,2,"0","0"
"8483",850,0,17,0,20.81,24,0,0,0.0,0,0.0,0,1,2,0,0,0.0,0,1,0,8.87,9,0,0,0,80,51,"M",340.2031,1,"0","0"
"8487",961,0,68,0,28.9,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,2.93,4,0,0,0,80,47,"F",203.7247,,"0","0"
"8488",137,0,370,0,5.85,210,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,200,2,1.17,1,0,0,0,,23,"M",314.6,,"0","0"
"8489",119,0,0,0,2.75,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.93,1,0,0,0,80,66,"M",113.1849,1,"0","0"
"8490",753,0,0,0,44.41,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,6.43,10,0,0,0,80,38,"F",390.1051,1,"0","0"
"8493",2342,0,0,0,62.7,59,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,26.42,21,0,0,0,70,39,"M",334.5866,1,"0","0"
"8496",837,0,68,0,29.91,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,6.26,8,0,0,0,,40,"F",589.9591,,"0","0"
"8498",299,103,119,0,10.35,25,0,0,0.07,1,0.07,1,0,0,0,0,0.0,0,7,5,0.57,1,0,0,0,70,22,"M",259.7819,,"0","0"
"8500",370,799,17,0,8.69,79,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,63,3.66,11,0,0,0,80,41,"F",955.5832,,"0","0"
"8502",567,0,85,85,12.79,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,9.64,18,0,0,0,80,28,"M",331.35,1,"0","0"
"8504",33,0,0,5,0.23,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,29,"M",5.0,,"0","0"
"8505",268,0,0,0,3.12,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.04,4,0,0,0,80,54,"F",234.65,1,"0","0"
"8508",189,0,136,0,5.03,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,8,0,0.0,0,0,0,0,80,72,"M",228.05,1,"0","0"
"8509",143,0,0,0,3.93,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.15,1,0,0,0,80,47,"F",92.275,1,"0","0"
"8515",1254,0,799,0,37.31,73,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,43,0,12.28,6,0,0,0,80,50,"M",443.0982,,"0","0"
"8516",680,0,34,0,18.41,23,0,0,0.07,1,0.07,1,0,0,0,0,0.0,0,2,4,0.0,0,0,0,0,80,43,"M",344.8,,"0","0"
"8517",244,0,17,0,7.03,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,1.58,6,0,0,0,80,21,"M",123.4749,,"0","0"
"8523",164,0,34,0,2.98,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,1,0.78,3,0,0,0,80,22,"M",50.0,,"0","0"
"8524",1129,0,68,0,24.28,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,9.33,8,0,0,0,60,51,"M",740.2,1,"0","0"
"8527",227,0,0,0,5.46,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.9,3,0,0,0,80,62,"M",63.775,,"0","0"
"8529",982,0,0,0,19.35,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.6,1,0,0,0,70,62,"M",429.9,1,"0","0"
"8532",651,0,0,0,15.15,12,0,0,0.0,0,0.0,0,1,1,0,0,0.0,0,0,0,8.4,6,0,0,0,80,70,"M",290.2783,1,"0","0"
"8533",1125,0,0,0,22.04,19,9,7,0.0,0,9.75,7,0,0,0,0,0.0,0,0,0,3.7,3,0,0,0,80,44,"M",229.9,,"0","0"
"8535",278,0,68,0,5.22,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,2.17,4,0,0,0,80,59,"M",129.6633,,"0","0"
"8538",755,0,0,0,21.04,37,0,1,0.0,0,0.03,1,0,0,0,0,0.0,0,0,0,8.15,13,0,0,0,80,42,"M",275.5732,1,"0","0"
"8542",559,0,0,0,14.9,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.35,5,0,0,0,80,60,"F",170.7766,,"0","0"
"8545",578,103,106,0,13.55,37,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,15,4,2.83,8,0,0,0,80,20,"M",786.3396,1,"1","0"
"8549",555,0,17,0,8.86,14,0,0,2.37,1,2.37,1,0,0,0,0,0.0,0,1,0,0.72,3,0,0,0,80,43,"F",167.2,1,"0","0"
"8555",1101,0,119,0,24.6,44,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,10.97,25,0,0,0,80,51,"M",632.1,,"0","0"
"8559",157,0,17,0,5.24,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,4.92,5,0,0,0,80,26,"M",155.725,,"0","0"
"8560",3215,0,17,0,73.37,71,0,0,0.0,0,0.0,0,3,2,0,0,0.0,0,1,0,52.11,43,0,0,0,70,46,"M",1423.95,2,"0","0"
"8561",161,0,20,0,58.64,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,58,"M",144.8,1,"0","0"
"8563",1439,0,69,0,459.29,41,1,1,0.0,0,1.15,1,0,0,0,0,0.0,0,6,0,0.95,3,0,0,0,80,29,"M",1484.93,2,"0","0"
"8566",239,0,0,0,6.67,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.35,2,0,0,0,,47,"M",202.4,,"0","0"
"8570",470,0,0,0,9.11,26,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,6.2,18,0,0,0,80,43,"M",115.9,,"0","0"
"8572",521,0,0,0,10.14,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.65,6,0,0,0,70,47,"F",397.1,1,"0","0"
"8573",784,0,17,0,28.64,24,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,2.29,2,0,0,0,80,45,"M",586.1134,,"0","0"
"8574",909,0,0,0,17.97,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,8.85,21,0,0,0,,49,"M",809.76,1,"0","0"
"8575",362,0,0,0,8.5,23,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,6,7.33,16,0,0,0,80,41,"F",212.9632,,"0","0"
"8578",532,0,40,0,11.95,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,5.78,7,0,0,0,80,28,"M",272.6,1,"0","0"
"8581",829,0,697,0,77.52,62,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,40,0,36.08,12,0,0,0,80,26,"M",760.55,,"0","0"
"8582",1850,0,0,0,110.15,41,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,8,0,0.92,2,0,0,0,,20,"M",1185.15,2,"0","0"
"8585",413,0,0,0,10.06,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.55,2,0,0,0,80,30,"M",143.235,,"0","0"
"8586",400,0,0,0,7.88,23,0,1,0.0,0,0.28,1,0,1,0,0,0.0,0,0,0,2.98,15,0,0,0,,53,"M",160.6933,,"0","0"
"8587",165,0,17,120,3.34,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,1.32,2,0,0,0,,27,"M",165.0,,"0","0"
"8589",75,0,37,0,1.94,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,5,0.02,1,0,0,0,,45,"M",73.0,,"0","0"
"8590",302,0,0,0,6.05,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.8,6,0,0,0,80,24,"M",168.85,,"0","0"
"8594",321,0,0,0,8.04,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.3,5,0,0,0,80,41,"M",219.035,1,"0","0"
"8596",432,0,774,0,13.67,139,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,120,0,0.0,0,0,0,0,80,22,"M",1205.7,,"1","0"
"8599",378,0,17,0,8.79,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,1.43,1,0,0,0,80,47,"F",220.85,,"0","0"
"8602",314,0,119,0,13.74,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,0.0,0,0,0,0,80,22,"M",225.0,,"0","0"
"8608",848,0,187,0,18.43,34,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,11,0,12.93,17,0,0,0,80,56,"F",34.105,,"0","0"
"8613",815,0,0,0,20.65,43,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,10.46,25,0,0,0,80,49,"M",285.0829,,"0","0"
"8614",541,0,85,0,16.61,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,1.22,2,0,0,0,80,48,"M",380.7883,,"0","0"
"8618",276,0,17,0,7.59,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,2.47,4,0,0,0,80,62,"M",145.145,,"0","0"
"8620",400,107,17,0,11.17,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,8,5.37,4,0,0,0,70,24,"M",226.0,1,"0","0"
"8622",1590,0,0,0,18.12,13,0,0,5.08,2,5.08,2,0,0,0,0,0.0,0,0,0,5.77,5,0,0,0,80,55,"M",170.4499,,"0","0"
"8623",85,0,0,0,2.2,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.72,2,0,0,0,80,40,"F",25.145,,"0","0"
"8624",135,0,0,0,2.1,3,1,1,0.0,0,1.25,1,0,0,0,0,0.0,0,0,0,0.58,1,0,0,0,,36,"M",19.25,,"0","0"
"8629",69,0,102,0,1.7,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,0.0,0,0,0,0,80,30,"F",153.75,1,"0","0"
"8632",178,0,102,18,4.28,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,2.86,4,0,0,0,70,54,"F",88.5666,,"0","0"
"8637",102,0,0,0,1.7,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.57,2,0,0,0,80,50,"M",102.3,,"0","0"
"8647",439,0,0,0,28.98,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,30,"F",137.95,,"0","0"
"8648",579,0,0,0,17.73,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.52,4,0,0,0,70,46,"M",12.74,,"0","0"
"8650",233,0,170,0,7.82,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,10,0,0.28,1,0,0,0,80,40,"M",100.79,1,"0","0"
"8653",1352,0,85,0,42.08,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,0.0,0,0,0,0,70,59,"M",642.85,1,"0","0"
"8656",107,0,306,0,0.52,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,16,0,0.0,0,0,0,0,80,22,"M",46.5,,"1","0"
"8659",270,0,0,0,5.68,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.1,1,0,0,0,,52,"M",270.0,,"0","0"
"8660",1099,0,51,0,27.12,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.28,3,0,0,0,80,56,"M",660.5,1,"0","0"
"8661",1084,0,17,0,29.55,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,6.55,7,0,0,0,80,66,"M",812.3,,"0","0"
"8662",92,0,0,0,0.73,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.18,1,0,0,0,80,38,"F",42.0,,"0","0"
"8663",401,0,51,10,5.93,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,80,48,"M",175.5333,,"0","0"
"8664",80,0,0,0,2.15,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,39,"M",48.51,,"0","0"
"8666",321,288,17,0,238.74,105,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,83,0.0,0,0,0,0,80,45,"M",237.55,1,"1","0"
"8668",1666,0,22,84,34.65,35,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,20.95,20,0,0,0,80,27,"M",667.8,1,"0","0"
"8669",783,0,408,0,26.04,39,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,24,0,0.0,0,0,0,0,80,39,"M",805.8432,,"0","0"
"8672",472,0,0,0,7.37,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.92,3,0,0,0,80,21,"M",260.9866,1,"0","0"
